fid1	iid1	fid2	iid2	total_ibd_cm	num_segments	max_segment_cm	proportion_shared	predicted_relationship
HG02682	HG02682	HG02683	HG02683	42.312	8	10.467	0.7693090909090908	full-sibling
HG02684	HG02684	HG02686	HG02686	42.006	5	21.727	0.7637454545454545	full-sibling
HG02684	HG02684	HG02724	HG02724	3.613	1	3.613	0.06569090909090909	unrelated
HG02684	HG02684	HG02726	HG02726	3.73	1	3.73	0.06781818181818182	unrelated
HG02684	HG02684	HG02783	HG02783	4.506	1	4.506	0.08192727272727274	unrelated
HG02684	HG02684	HG03640	HG03640	4.952	1	4.952	0.09003636363636364	unrelated
HG02684	HG02684	HG03641	HG03641	4.952	1	4.952	0.09003636363636364	unrelated
HG02685	HG02685	HG02686	HG02686	42.355000000000004	7	12.642	0.7700909090909092	full-sibling
HG02685	HG02685	HG02725	HG02725	3.011	1	3.011	0.05474545454545455	unrelated
HG02685	HG02685	HG02726	HG02726	3.011	1	3.011	0.05474545454545455	unrelated
HG02685	HG02685	HG02729	HG02729	3.696	1	3.696	0.06720000000000001	unrelated
HG02685	HG02685	HG02774	HG02774	3.308	1	3.308	0.060145454545454544	unrelated
HG02685	HG02685	HG02776	HG02776	3.308	1	3.308	0.060145454545454544	unrelated
HG02685	HG02685	HG02789	HG02789	9.615	2	5.919	0.17481818181818182	third-degree
HG02686	HG02686	HG02724	HG02724	3.613	1	3.613	0.06569090909090909	unrelated
HG02686	HG02686	HG02726	HG02726	3.73	1	3.73	0.06781818181818182	unrelated
HG02686	HG02686	HG02774	HG02774	3.408	1	3.408	0.06196363636363636	unrelated
HG02686	HG02686	HG02776	HG02776	3.408	1	3.408	0.06196363636363636	unrelated
HG02686	HG02686	HG02783	HG02783	4.506	1	4.506	0.08192727272727274	unrelated
HG02686	HG02686	HG02789	HG02789	9.716	1	9.716	0.17665454545454545	third-degree
HG02686	HG02686	HG03640	HG03640	4.952	1	4.952	0.09003636363636364	unrelated
HG02686	HG02686	HG03641	HG03641	4.952	1	4.952	0.09003636363636364	unrelated
HG02687	HG02687	HG02688	HG02688	3.943	1	3.943	0.0716909090909091	unrelated
HG02687	HG02687	HG02689	HG02689	47.069	7	13.583	0.8558	full-sibling
HG02687	HG02687	HG02725	HG02725	3.258	1	3.258	0.059236363636363636	unrelated
HG02687	HG02687	HG02726	HG02726	5.569	1	5.569	0.10125454545454546	third-degree
HG02687	HG02687	HG02727	HG02727	3.014	1	3.014	0.054799999999999995	unrelated
HG02687	HG02687	HG02729	HG02729	3.014	1	3.014	0.054799999999999995	unrelated
HG02687	HG02687	HG02793	HG02793	4.127	1	4.127	0.07503636363636364	unrelated
HG02687	HG02687	HG02794	HG02794	4.127	1	4.127	0.07503636363636364	unrelated
HG02688	HG02688	HG02689	HG02689	56.856	9	9.202	1.0337454545454545	full-sibling
HG02688	HG02688	HG03492	HG03492	3.775	1	3.775	0.06863636363636363	unrelated
HG02689	HG02689	HG02689	HG02689	6.106	1	6.106	0.11101818181818182	third-degree
HG02689	HG02689	HG02727	HG02727	3.014	1	3.014	0.054799999999999995	unrelated
HG02689	HG02689	HG02729	HG02729	3.014	1	3.014	0.054799999999999995	unrelated
HG02689	HG02689	HG02775	HG02775	3.009	1	3.009	0.05470909090909091	unrelated
HG02689	HG02689	HG02776	HG02776	3.009	1	3.009	0.05470909090909091	unrelated
HG02690	HG02690	HG02692	HG02692	41.316	8	7.775	0.7512000000000001	full-sibling
HG02691	HG02691	HG02692	HG02692	36.362	8	6.152	0.6611272727272728	full-sibling
HG02696	HG02696	HG02698	HG02698	31.537	6	12.035	0.5734	full-sibling
HG02697	HG02697	HG02698	HG02698	15.259	4	5.037	0.27743636363636365	second-degree
HG02699	HG02699	HG02699	HG02699	4.247	1	4.247	0.07721818181818181	unrelated
HG02699	HG02699	HG02700	HG02700	7.920999999999999	2	4.601	0.1440181818181818	third-degree
HG02699	HG02699	HG02701	HG02701	48.702	10	9.657	0.8854909090909091	full-sibling
HG02700	HG02700	HG02701	HG02701	43.981	9	8.645	0.7996545454545455	full-sibling
HG02702	HG02702	HG02704	HG02704	28.414	7	6.113	0.5166181818181819	full-sibling
HG02703	HG02703	HG02704	HG02704	50.567	8	10.07	0.9194	full-sibling
HG02715	HG02715	HG02717	HG02717	39.843	7	9.754	0.7244181818181818	full-sibling
HG02715	HG02715	HG02885	HG02885	3.018	1	3.018	0.05487272727272727	unrelated
HG02716	HG02716	HG02717	HG02717	26.668	5	7.482	0.48487272727272723	full-sibling
HG02716	HG02716	HG03034	HG03034	12.731	3	6.064	0.23147272727272727	second-degree
HG02716	HG02716	HG03035	HG03035	16.692	3	6.094	0.3034909090909091	second-degree
HG02721	HG02721	HG02723	HG02723	34.059	7	7.877	0.6192545454545454	full-sibling
HG02722	HG02722	HG02723	HG02723	31.717	7	5.858	0.5766727272727272	full-sibling
HG02724	HG02724	HG02726	HG02726	49.501999999999995	7	15.146	0.9000363636363635	full-sibling
HG02724	HG02724	HG02789	HG02789	3.173	1	3.173	0.05769090909090909	unrelated
HG02724	HG02724	HG02791	HG02791	3.173	1	3.173	0.05769090909090909	unrelated
HG02724	HG02724	HG03640	HG03640	5.304	1	5.304	0.09643636363636364	third-degree
HG02724	HG02724	HG03641	HG03641	4.532	1	4.532	0.0824	unrelated
HG02725	HG02725	HG02726	HG02726	55.656	7	16.338	1.0119272727272728	full-sibling
HG02725	HG02725	HG02727	HG02727	3.003	1	3.003	0.0546	unrelated
HG02725	HG02725	HG02728	HG02728	3.31	1	3.31	0.060181818181818184	unrelated
HG02725	HG02725	HG02729	HG02729	3.003	1	3.003	0.0546	unrelated
HG02725	HG02725	HG02789	HG02789	3.258	1	3.258	0.059236363636363636	unrelated
HG02725	HG02725	HG02791	HG02791	3.258	1	3.258	0.059236363636363636	unrelated
HG02725	HG02725	HG02794	HG02794	3.003	1	3.003	0.0546	unrelated
HG02725	HG02725	HG03491	HG03491	3.083	1	3.083	0.05605454545454546	unrelated
HG02725	HG02725	HG03705	HG03705	3.31	1	3.31	0.060181818181818184	unrelated
HG02726	HG02726	HG02727	HG02727	3.218	1	3.218	0.058509090909090906	unrelated
HG02726	HG02726	HG02728	HG02728	3.31	1	3.31	0.060181818181818184	unrelated
HG02726	HG02726	HG02729	HG02729	3.218	1	3.218	0.058509090909090906	unrelated
HG02726	HG02726	HG02789	HG02789	3.173	1	3.173	0.05769090909090909	unrelated
HG02726	HG02726	HG02791	HG02791	3.173	1	3.173	0.05769090909090909	unrelated
HG02726	HG02726	HG02792	HG02792	6.258	1	6.258	0.11378181818181818	third-degree
HG02726	HG02726	HG02794	HG02794	9.475999999999999	2	6.258	0.17229090909090908	third-degree
HG02726	HG02726	HG03640	HG03640	5.304	1	5.304	0.09643636363636364	third-degree
HG02726	HG02726	HG03641	HG03641	4.532	1	4.532	0.0824	unrelated
HG02726	HG02726	HG03705	HG03705	3.31	1	3.31	0.060181818181818184	unrelated
HG02727	HG02727	HG02729	HG02729	55.425999999999995	7	20.947	1.0077454545454545	full-sibling
HG02727	HG02727	HG02793	HG02793	3.881	1	3.881	0.07056363636363636	unrelated
HG02727	HG02727	HG02794	HG02794	5.722	1	5.722	0.10403636363636365	third-degree
HG02728	HG02728	HG02729	HG02729	41.379	4	20.531	0.7523454545454545	parent-child
HG02728	HG02728	HG02786	HG02786	4.327	1	4.327	0.07867272727272727	unrelated
HG02728	HG02728	HG02788	HG02788	4.327	1	4.327	0.07867272727272727	unrelated
HG02728	HG02728	HG03705	HG03705	5.48	1	5.48	0.09963636363636365	third-degree
HG02729	HG02729	HG02786	HG02786	4.327	1	4.327	0.07867272727272727	unrelated
HG02729	HG02729	HG02788	HG02788	4.327	1	4.327	0.07867272727272727	unrelated
HG02729	HG02729	HG02793	HG02793	3.881	1	3.881	0.07056363636363636	unrelated
HG02729	HG02729	HG02794	HG02794	5.722	1	5.722	0.10403636363636365	third-degree
HG02733	HG02733	HG02735	HG02735	27.904	4	11.04	0.5073454545454545	full-sibling
HG02733	HG02733	HG03829	HG03829	3.555	1	3.555	0.06463636363636364	unrelated
HG02733	HG02733	HG03831	HG03831	3.555	1	3.555	0.06463636363636364	unrelated
HG02734	HG02734	HG02735	HG02735	31.366	6	10.526	0.5702909090909091	full-sibling
HG02736	HG02736	HG02738	HG02738	47.186	8	10.765	0.8579272727272728	full-sibling
HG02737	HG02737	HG02738	HG02738	39.906	6	9.197	0.7255636363636363	full-sibling
HG02759	HG02759	HG02760	HG02760	3.417	1	3.417	0.062127272727272725	unrelated
HG02759	HG02759	HG02761	HG02761	39.344	9	6.669	0.7153454545454546	full-sibling
HG02760	HG02760	HG02761	HG02761	44.524	9	9.694	0.8095272727272728	full-sibling
HG02760	HG02760	HG03046	HG03046	6.574	2	3.502	0.11952727272727272	third-degree
HG02760	HG02760	HG03047	HG03047	10.039	3	3.502	0.18252727272727273	second-degree
HG02762	HG02762	HG02764	HG02764	34.153999999999996	8	6.567	0.6209818181818181	full-sibling
HG02763	HG02763	HG02764	HG02764	21.847	5	5.136	0.39721818181818186	full-sibling
HG02764	HG02764	HG02814	HG02814	3.54	1	3.54	0.06436363636363636	unrelated
HG02764	HG02764	HG02815	HG02815	3.54	1	3.54	0.06436363636363636	unrelated
HG02768	HG02768	HG02770	HG02770	40.684	7	8.189	0.7397090909090909	full-sibling
HG02769	HG02769	HG02770	HG02770	33.25	7	6.633	0.6045454545454545	full-sibling
HG02771	HG02771	HG02773	HG02773	24.776	5	8.52	0.45047272727272725	full-sibling
HG02772	HG02772	HG02773	HG02773	31.427	7	6.538	0.5714	full-sibling
HG02774	HG02774	HG02776	HG02776	36.897999999999996	5	14.187	0.6708727272727272	full-sibling
HG02774	HG02774	HG02789	HG02789	3.408	1	3.408	0.06196363636363636	unrelated
HG02774	HG02774	HG03016	HG03016	4.059	1	4.059	0.0738	unrelated
HG02774	HG02774	HG03640	HG03640	3.151	1	3.151	0.05729090909090909	unrelated
HG02775	HG02775	HG02776	HG02776	50.045	8	10.704	0.9099090909090909	full-sibling
HG02775	HG02775	HG02792	HG02792	3.082	1	3.082	0.056036363636363634	unrelated
HG02775	HG02775	HG03015	HG03015	4.677	1	4.677	0.08503636363636363	unrelated
HG02775	HG02775	HG03017	HG03017	4.677	1	4.677	0.08503636363636363	unrelated
HG02776	HG02776	HG02789	HG02789	3.408	1	3.408	0.06196363636363636	unrelated
HG02776	HG02776	HG02792	HG02792	3.082	1	3.082	0.056036363636363634	unrelated
HG02776	HG02776	HG03015	HG03015	4.677	1	4.677	0.08503636363636363	unrelated
HG02776	HG02776	HG03016	HG03016	4.059	1	4.059	0.0738	unrelated
HG02776	HG02776	HG03017	HG03017	4.677	1	4.677	0.08503636363636363	unrelated
HG02776	HG02776	HG03640	HG03640	3.151	1	3.151	0.05729090909090909	unrelated
HG02783	HG02783	HG02785	HG02785	42.614000000000004	4	26.033	0.7748	parent-child
HG02783	HG02783	HG02789	HG02789	6.743	1	6.743	0.1226	third-degree
HG02783	HG02783	HG02794	HG02794	3.203	1	3.203	0.058236363636363635	unrelated
HG02783	HG02783	HG03016	HG03016	3.549	1	3.549	0.06452727272727272	unrelated
HG02783	HG02783	HG03640	HG03640	5.017	1	5.017	0.09121818181818182	third-degree
HG02783	HG02783	HG03641	HG03641	5.017	1	5.017	0.09121818181818182	third-degree
HG02784	HG02784	HG02785	HG02785	49.278999999999996	9	8.39	0.8959818181818181	full-sibling
HG02785	HG02785	HG02789	HG02789	6.743	1	6.743	0.1226	third-degree
HG02786	HG02786	HG02788	HG02788	59.359	8	20.949	1.0792545454545455	full-sibling
HG02787	HG02787	HG02788	HG02788	40.856	4	11.138	0.7428363636363636	parent-child
HG02788	HG02788	HG03492	HG03492	3.02	1	3.02	0.05490909090909091	unrelated
HG02789	HG02789	HG02791	HG02791	45.333999999999996	7	13.69	0.8242545454545454	full-sibling
HG02789	HG02789	HG03640	HG03640	3.173	1	3.173	0.05769090909090909	unrelated
HG02790	HG02790	HG02791	HG02791	42.084	6	11.992	0.7651636363636364	full-sibling
HG02790	HG02790	HG03706	HG03706	3.077	1	3.077	0.05594545454545454	unrelated
HG02790	HG02790	HG03707	HG03707	3.077	1	3.077	0.05594545454545454	unrelated
HG02791	HG02791	HG03640	HG03640	3.173	1	3.173	0.05769090909090909	unrelated
HG02792	HG02792	HG02794	HG02794	55.637	9	11.297	1.0115818181818181	full-sibling
HG02793	HG02793	HG02794	HG02794	59.88199999999999	6	19.926	1.0887636363636362	full-sibling
HG02798	HG02798	HG02800	HG02800	31.211	5	9.363	0.5674727272727272	full-sibling
HG02799	HG02799	HG02800	HG02800	35.344	8	5.343	0.6426181818181819	full-sibling
HG02804	HG02804	HG02806	HG02806	33.946	7	7.124	0.6172	full-sibling
HG02805	HG02805	HG02806	HG02806	50.411	11	7.49	0.9165636363636364	full-sibling
HG02807	HG02807	HG02809	HG02809	31.528	7	9.663	0.5732363636363637	full-sibling
HG02808	HG02808	HG02809	HG02809	40.894	8	7.225	0.7435272727272727	full-sibling
HG02809	HG02809	HG02869	HG02869	5.215	1	5.215	0.09481818181818182	third-degree
HG02809	HG02809	HG02871	HG02871	5.215	1	5.215	0.09481818181818182	third-degree
HG02810	HG02810	HG02812	HG02812	45.098	8	8.503	0.8199636363636363	full-sibling
HG02810	HG02810	NA19776	NA19776	5.434	1	5.434	0.0988	third-degree
HG02810	HG02810	NA19778	NA19778	3.269	1	3.269	0.05943636363636364	unrelated
HG02811	HG02811	HG02812	HG02812	22.023	6	4.729	0.40041818181818184	full-sibling
HG02813	HG02813	HG02815	HG02815	43.53	8	8.014	0.7914545454545455	full-sibling
HG02814	HG02814	HG02815	HG02815	48.169000000000004	7	14.99	0.8758	full-sibling
HG02816	HG02816	HG02816	HG02816	3.341	1	3.341	0.06074545454545455	unrelated
HG02816	HG02816	HG02818	HG02818	33.708	6	7.483	0.6128727272727272	full-sibling
HG02817	HG02817	HG02818	HG02818	25.292	5	8.364	0.45985454545454546	full-sibling
HG02819	HG02819	HG02821	HG02821	37.645	7	8.601	0.6844545454545455	full-sibling
HG02820	HG02820	HG02821	HG02821	39.903	6	13.594	0.7255090909090909	full-sibling
HG02836	HG02836	HG02838	HG02838	37.215	7	7.438	0.6766363636363637	full-sibling
HG02837	HG02837	HG02838	HG02838	43.433	6	24.485	0.7896909090909091	full-sibling
HG02839	HG02839	HG02841	HG02841	34.039	8	5.255	0.6188909090909092	full-sibling
HG02840	HG02840	HG02841	HG02841	31.253	6	13.587	0.5682363636363637	full-sibling
HG02851	HG02851	HG02853	HG02853	38.559	8	6.538	0.7010727272727272	full-sibling
HG02852	HG02852	HG02853	HG02853	36.013	8	8.199	0.6547818181818181	full-sibling
HG02854	HG02854	HG02856	HG02856	37.641	7	10.468	0.6843818181818182	full-sibling
HG02855	HG02855	HG02856	HG02856	47.786	10	8.419	0.8688363636363636	full-sibling
HG02855	HG02855	HG02885	HG02885	3.025	1	3.025	0.055	unrelated
HG02856	HG02856	HG02885	HG02885	3.025	1	3.025	0.055	unrelated
HG02860	HG02860	HG02862	HG02862	29.793999999999997	5	8.26	0.5417090909090908	full-sibling
HG02861	HG02861	HG02862	HG02862	32.569	6	8.503	0.5921636363636364	full-sibling
HG02861	HG02861	HG02887	HG02887	4.23	1	4.23	0.07690909090909091	unrelated
HG02861	HG02861	HG02889	HG02889	4.23	1	4.23	0.07690909090909091	unrelated
HG02869	HG02869	HG02871	HG02871	46.382999999999996	8	13.212	0.8433272727272726	full-sibling
HG02869	HG02869	HG02879	HG02879	3.086	1	3.086	0.05610909090909091	unrelated
HG02870	HG02870	HG02871	HG02871	42.581	10	6.293	0.7742000000000001	full-sibling
HG02870	HG02870	HG02888	HG02888	3.321	1	3.321	0.06038181818181818	unrelated
HG02871	HG02871	HG02879	HG02879	7.586	2	4.483	0.13792727272727273	third-degree
HG02878	HG02878	HG02880	HG02880	39.78	8	7.221	0.7232727272727273	full-sibling
HG02879	HG02879	HG02880	HG02880	45.186	11	6.664	0.8215636363636364	full-sibling
HG02881	HG02881	HG02881	HG02881	5.297	1	5.297	0.0963090909090909	third-degree
HG02881	HG02881	HG02883	HG02883	42.397000000000006	6	12.733	0.7708545454545456	full-sibling
HG02882	HG02882	HG02883	HG02883	43.493	7	9.553	0.7907818181818183	full-sibling
HG02884	HG02884	HG02886	HG02886	39.870999999999995	7	10.606	0.7249272727272726	full-sibling
HG02885	HG02885	HG02886	HG02886	33.076	7	6.116	0.6013818181818182	full-sibling
HG02885	HG02885	HG03259	HG03259	3.247	1	3.247	0.05903636363636364	unrelated
HG02885	HG02885	HG03260	HG03260	3.247	1	3.247	0.05903636363636364	unrelated
HG02886	HG02886	HG03259	HG03259	3.247	1	3.247	0.05903636363636364	unrelated
HG02886	HG02886	HG03260	HG03260	3.247	1	3.247	0.05903636363636364	unrelated
HG02886	HG02886	HG03480	HG03480	3.05	1	3.05	0.05545454545454545	unrelated
HG02887	HG02887	HG02889	HG02889	41.067	9	9.32	0.7466727272727273	full-sibling
HG02888	HG02888	HG02889	HG02889	31.507	5	10.055	0.5728545454545455	full-sibling
HG02890	HG02890	HG02892	HG02892	33.763999999999996	6	10.568	0.613890909090909	full-sibling
HG02891	HG02891	HG02892	HG02892	39.148	9	6.854	0.7117818181818183	full-sibling
HG02895	HG02895	HG02897	HG02897	39.778	6	11.498	0.7232363636363636	full-sibling
HG02896	HG02896	HG02897	HG02897	30.889	5	11.699	0.5616181818181818	full-sibling
HG02922	HG02922	HG02924	HG02924	47.067	10	6.993	0.8557636363636364	full-sibling
HG02923	HG02923	HG02924	HG02924	35.736	7	9.253	0.6497454545454545	full-sibling
HG02923	HG02923	HG03373	HG03373	6.332	1	6.332	0.11512727272727273	third-degree
HG02943	HG02943	HG02945	HG02945	44.211	7	14.827	0.8038363636363636	full-sibling
HG02943	HG02943	HG03306	HG03306	3.99	1	3.99	0.07254545454545455	unrelated
HG02944	HG02944	HG02945	HG02945	40.902	8	7.178	0.7436727272727273	full-sibling
HG02944	HG02944	HG03121	HG03121	3.529	1	3.529	0.06416363636363637	unrelated
HG02944	HG02944	HG03306	HG03306	4.72	1	4.72	0.08581818181818181	unrelated
HG02945	HG02945	HG03306	HG03306	4.819	1	4.819	0.08761818181818182	unrelated
HG02946	HG02946	HG02948	HG02948	35.548	6	10.4	0.6463272727272728	full-sibling
HG02947	HG02947	HG02948	HG02948	31.441	6	8.709	0.5716545454545454	full-sibling
HG02952	HG02952	HG02954	HG02954	45.96	10	5.624	0.8356363636363636	full-sibling
HG02952	HG02952	HG03190	HG03190	3.333	1	3.333	0.0606	unrelated
HG02952	HG02952	HG03514	HG03514	3.698	1	3.698	0.06723636363636364	unrelated
HG02952	HG02952	HG03516	HG03516	3.913	1	3.913	0.07114545454545454	unrelated
HG02953	HG02953	HG02954	HG02954	36.449	7	8.259	0.6627090909090909	full-sibling
HG02954	HG02954	HG03170	HG03170	3.716	1	3.716	0.06756363636363637	unrelated
HG02954	HG02954	HG03190	HG03190	3.333	1	3.333	0.0606	unrelated
HG02964	HG02964	HG02966	HG02966	36.852999999999994	7	8.17	0.6700545454545453	full-sibling
HG02965	HG02965	HG02966	HG02966	38.917	7	11.058	0.7075818181818182	full-sibling
HG02970	HG02970	HG02972	HG02972	31.207	7	8.698	0.5674	full-sibling
HG02971	HG02971	HG02972	HG02972	26.627	5	6.853	0.4841272727272727	full-sibling
HG02971	HG02971	HG03108	HG03108	3.676	1	3.676	0.06683636363636364	unrelated
HG02971	HG02971	HG03110	HG03110	4.584	1	4.584	0.08334545454545454	unrelated
HG02973	HG02973	HG02975	HG02975	43.317	8	8.71	0.7875818181818182	full-sibling
HG02973	HG02973	HG03118	HG03118	6.556	1	6.556	0.1192	third-degree
HG02973	HG02973	HG03119	HG03119	6.41	1	6.41	0.11654545454545455	third-degree
HG02973	HG02973	HG03133	HG03133	3.465	1	3.465	0.063	unrelated
HG02973	HG02973	HG03134	HG03134	4.718	1	4.718	0.08578181818181818	unrelated
HG02974	HG02974	HG02975	HG02975	29.073	5	9.07	0.5286	full-sibling
HG02974	HG02974	HG03370	HG03370	3.709	1	3.709	0.06743636363636364	unrelated
HG02975	HG02975	HG03118	HG03118	9.093	1	9.093	0.16532727272727274	third-degree
HG02975	HG02975	HG03119	HG03119	9.123	1	9.123	0.16587272727272726	third-degree
HG02975	HG02975	HG03370	HG03370	3.417	1	3.417	0.062127272727272725	unrelated
HG02976	HG02976	HG02978	HG02978	49.851	8	11.861	0.9063818181818182	full-sibling
HG02977	HG02977	HG02977	HG02977	22.752	3	10.048	0.41367272727272725	full-sibling
HG02977	HG02977	HG02978	HG02978	75.443	10	17.016	1.371690909090909	full-sibling
HG02978	HG02978	HG03305	HG03305	3.817	1	3.817	0.0694	unrelated
HG02979	HG02979	HG02980	HG02980	37.870000000000005	8	8.615	0.6885454545454547	full-sibling
HG02980	HG02980	HG02981	HG02981	32.52	6	11.348	0.5912727272727273	full-sibling
HG02980	HG02980	NA19189	NA19189	3.824	1	3.824	0.06952727272727273	unrelated
HG02980	HG02980	NA19191	NA19191	3.824	1	3.824	0.06952727272727273	unrelated
HG02982	HG02982	HG02984	HG02984	37.089	8	9.897	0.6743454545454545	full-sibling
HG02983	HG02983	HG02984	HG02984	35.81	9	5.457	0.6510909090909092	full-sibling
HG03006	HG03006	HG03008	HG03008	35.497	3	16.278	0.6454	parent-child
HG03007	HG03007	HG03008	HG03008	40.426	8	9.177	0.7350181818181819	full-sibling
HG03015	HG03015	HG03017	HG03017	50.96	8	10.704	0.9265454545454546	full-sibling
HG03016	HG03016	HG03017	HG03017	48.911	7	11.094	0.8892909090909091	full-sibling
HG03024	HG03024	HG03026	HG03026	39.484	8	6.721	0.7178909090909091	full-sibling
HG03024	HG03024	HG03240	HG03240	5.705	1	5.705	0.10372727272727272	third-degree
HG03024	HG03024	HG03242	HG03242	5.705	1	5.705	0.10372727272727272	third-degree
HG03025	HG03025	HG03026	HG03026	41.571999999999996	7	10.838	0.7558545454545453	full-sibling
HG03026	HG03026	HG03240	HG03240	9.127	1	9.127	0.16594545454545456	third-degree
HG03026	HG03026	HG03242	HG03242	9.146	1	9.146	0.1662909090909091	third-degree
HG03027	HG03027	HG03029	HG03029	31.052	5	8.729	0.5645818181818182	full-sibling
HG03028	HG03028	HG03029	HG03029	34.331	7	7.523	0.6242000000000001	full-sibling
HG03033	HG03033	HG03035	HG03035	25.495	6	5.671	0.46354545454545454	full-sibling
HG03034	HG03034	HG03035	HG03035	40.02	7	9.801	0.7276363636363637	full-sibling
HG03039	HG03039	HG03041	HG03041	47.623	9	16.014	0.8658727272727272	full-sibling
HG03040	HG03040	HG03041	HG03041	44.514	8	7.768	0.8093454545454546	full-sibling
HG03045	HG03045	HG03047	HG03047	47.435	7	9.627	0.8624545454545455	full-sibling
HG03046	HG03046	HG03047	HG03047	41.873	10	7.152	0.7613272727272726	full-sibling
HG03048	HG03048	HG03050	HG03050	38.647999999999996	7	9.805	0.702690909090909	full-sibling
HG03049	HG03049	HG03050	HG03050	38.771	6	12.94	0.7049272727272727	full-sibling
HG03054	HG03054	HG03056	HG03056	26.923000000000002	6	8.39	0.48950909090909095	full-sibling
HG03055	HG03055	HG03056	HG03056	22.703	5	5.308	0.4127818181818182	full-sibling
HG03056	HG03056	HG03578	HG03578	3.333	1	3.333	0.0606	unrelated
